sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-13OVG-0526-SM-5K7YD,G60618.GTEX-13OVG-0526.2,GTEX-13OVG,Heart - Left Ventricle,88320000.0,0.04528985507246377,0.7586050724637681,0.447541883248
GTEX-13OVH-1126-SM-5K7YP,G60621.GTEX-13OVH-1126.2,GTEX-13OVH,Adipose - Visceral (Omentum),62760000.0,0.36647546207775655,1.6093052899936264,2.8380848292
GTEX-13OVH-1826-SM-5K7YW,G60628.GTEX-13OVH-1826.2,GTEX-13OVH,Esophagus - Gastroesophageal Junction,147293333.0,0.09504842965295653,0.4684529747181429,2.41701580769
GTEX-13QBU-0926-SM-5K7WQ,G60633.GTEX-13QBU-0926.2,GTEX-13QBU,Esophagus - Muscularis,94346666.0,0.010599208667320581,0.14838892134248813,0.0
GTEX-13OW8-2226-SM-5K7Z4,G60637.GTEX-13OW8-2226.2,GTEX-13OW8,Esophagus - Muscularis,74733333.0,0.040142729884668736,0.13380909961556245,1.08889997535
GTEX-1339X-0526-SM-5KLYW,G60642.GTEX-1339X-0526.2,GTEX-1339X,Artery - Aorta,83146666.0,0.22851186841334084,1.0343168780814374,2.77842828417
GTEX-139T8-0526-SM-5KLZL,G60643.GTEX-139T8-0526.2,GTEX-139T8,Muscle - Skeletal,77453333.0,0.02582200045542262,0.07746600136626787,0.636514168295
GTEX-1339X-2426-SM-5KLYU,G60652.GTEX-1339X-2426.2,GTEX-1339X,Muscle - Skeletal,105026666.0,0.03808556581240044,0.599847661545307,0.419121943059
GTEX-131XH-0011-R6a-SM-5KM2G,G60662.GTEX-131XH-0011-R6a.2,GTEX-131XH,Brain - Nucleus accumbens (basal ganglia),85920000.0,0.034916201117318434,0.6284916201117319,0.50279227962
GTEX-13FLV-0011-R6a-SM-5KLZ4,G60663.GTEX-13FLV-0011-R6a.2,GTEX-13FLV,Brain - Nucleus accumbens (basal ganglia),84986666.0,0.011766551708240914,0.023533103416481828,0.0
GTEX-13FHO-0011-R1b-SM-5KLZG,G60664.GTEX-13FHO-0011-R1b.2,GTEX-13FHO,Brain - Hippocampus,87760000.0,0.034184138559708296,0.7292616226071102,0.447062054334
GTEX-13FTZ-0011-R10b-SM-5KLZS,G60665.GTEX-13FTZ-0011-R10b.2,GTEX-13FTZ,Brain - Frontal Cortex (BA9),86240000.0,0.011595547309833023,0.6145640074211502,0.0
GTEX-13FHO-1026-SM-5KM1Q,G60688.GTEX-13FHO-1026.2,GTEX-13FHO,Lung,72840000.0,0.727622185612301,5.820977484898408,3.3137926635
GTEX-13NZB-0426-SM-5KM26,G60701.GTEX-13NZB-0426.2,GTEX-13NZB,Heart - Atrial Appendage,90653333.0,0.022062068032291764,0.04412413606458353,0.69314718056
GTEX-13NYS-3126-SM-5KLYV,G60706.GTEX-13NYS-3126.2,GTEX-13NYS,Brain - Cortex,103186666.0,0.048455873164852524,0.17444114339346908,1.30309240376
GTEX-13OVI-0826-SM-5KLZ8,G60707.GTEX-13OVI-0826.2,GTEX-13OVI,Thyroid,81546666.0,0.0858404192760008,0.45372793045886145,1.38418478484
GTEX-13PL6-0926-SM-5KLYY,G60711.GTEX-13PL6-0926.2,GTEX-13PL6,Adipose - Visceral (Omentum),84493333.0,2.568249970681119,11.45652521483559,5.1386693251
GTEX-13OW5-2826-SM-5KM1G,G60720.GTEX-13OW5-2826.2,GTEX-13OW5,Colon - Sigmoid,77200000.0,0.05181347150259067,0.20725388601036268,1.23424494558
GTEX-13PL7-0726-SM-5KM1S,G60724.GTEX-13PL7-0726.2,GTEX-13PL7,Heart - Atrial Appendage,92013333.0,0.054339950928633356,0.11954789204299338,1.59416669912
GTEX-13OVL-0526-SM-5KLZQ,G60728.GTEX-13OVL-0526.2,GTEX-13OVL,Heart - Left Ventricle,83413333.0,0.05994245548250662,0.7312979568865807,0.904339103344
GTEX-13NZA-1426-SM-5KM4Y,G60743.GTEX-13NZA-1426.2,GTEX-13NZA,Lung,81386666.0,0.2211664500423202,1.0443971251998454,2.51761324847
GTEX-139TU-0626-SM-5KM3X,G60744.GTEX-139TU-0626.2,GTEX-139TU,Breast - Mammary Tissue,65146666.0,0.24559967504706995,4.09844457734798,2.0966276555
GTEX-13PVQ-1026-SM-5KM3M,G60750.GTEX-13PVQ-1026.2,GTEX-13PVQ,Breast - Mammary Tissue,80000000.0,0.0375,0.175,0.892117870819
GTEX-13N11-0226-SM-5KM3C,G60754.GTEX-13N11-0226.2,GTEX-13N11,Pancreas,60573333.0,0.3797050428114959,1.4032577669120503,2.77753775722
GTEX-13N11-0426-SM-5KM3O,G60755.GTEX-13N11-0426.2,GTEX-13N11,Heart - Left Ventricle,85000000.0,0.047058823529411764,0.2,1.23647707459
GTEX-13O3Q-2126-SM-5KM4C,G60759.GTEX-13O3Q-2126.2,GTEX-13O3Q,Stomach,70000000.0,0.14285714285714285,0.5142857142857142,2.11560975158
GTEX-13O61-0126-SM-5KM4P,G60763.GTEX-13O61-0126.2,GTEX-13O61,Adrenal Gland,63186666.0,0.047478371465270855,0.6963494481573058,0.649687712748
GTEX-13O61-1426-SM-5KM3D,G60767.GTEX-13O61-1426.2,GTEX-13O61,Skin - Not Sun Exposed (Suprapubic),83933333.0,0.023828435360716584,0.059571088401791455,0.673011667009
GTEX-13JVG-0011-R10b-SM-5KM2P,G60773.GTEX-13JVG-0011-R10b.2,GTEX-13JVG,Brain - Frontal Cortex (BA9),76200000.0,0.05249343832020997,0.2887139107611549,0.885574151577
GTEX-13JVG-0011-R1a-SM-5KM32,G60774.GTEX-13JVG-0011-R1a.2,GTEX-13JVG,Brain - Hippocampus,85213333.0,0.02347050549002701,0.5750273845056618,0.170529856448
GTEX-13JVG-0011-R8a-SM-5KM3E,G60775.GTEX-13JVG-0011-R8a.2,GTEX-13JVG,Brain - Hypothalamus,68720000.0,0.014551804423748545,0.07275902211874273,0.0
GTEX-13NZA-0011-R8b-SM-5KM2Q,G60781.GTEX-13NZA-0011-R8b.2,GTEX-13NZA,Brain - Hypothalamus,82760000.0,0.03624939584340261,0.07249879168680522,1.09861228867
GTEX-13O1R-3226-SM-5KM58,G60788.GTEX-13O1R-3226.2,GTEX-13O1R,Pituitary,89506666.0,0.0446894089430166,0.3128258626011162,0.991138896613
GTEX-13OVI-2126-SM-5KM3U,G60789.GTEX-13OVI-2126.2,GTEX-13OVI,Colon - Sigmoid,84560000.0,0.04730368968779565,0.16556291390728478,1.3337360272
GTEX-13NZA-0011-R11b-SM-5KM4W,G60796.GTEX-13NZA-0011-R11b.2,GTEX-13NZA,Brain - Cerebellar Hemisphere,84933333.0,0.023547880783154947,0.5062794368378314,0.188112927415
GTEX-13O3Q-0011-R2b-SM-5KM3K,G60800.GTEX-13O3Q-0011-R2b.2,GTEX-13O3Q,Brain - Substantia nigra,81706666.0,0.02447780698823276,0.42836162229407326,0.355382896246
GTEX-13OVH-0011-R4a-SM-5KM3W,G60801.GTEX-13OVH-0011-R4a.2,GTEX-13OVH,Brain - Amygdala,75546666.0,0.03971055453327351,0.15884221813309404,1.07755632707
GTEX-13O3Q-2326-SM-5KM3G,G60805.GTEX-13O3Q-2326.2,GTEX-13O3Q,Adipose - Subcutaneous,73333333.0,0.6136363664256198,8.386363674483471,2.71099592798
GTEX-13O3Q-2626-SM-5KM3S,G60806.GTEX-13O3Q-2626.2,GTEX-13O3Q,Nerve - Tibial,66640000.0,0.13505402160864347,1.6656662665066027,1.48264742879
GTEX-13O3O-1426-SM-5KM2S,G60819.GTEX-13O3O-1426.2,GTEX-13O3O,Heart - Atrial Appendage,81520000.0,0.03680078508341511,0.2576054955839058,0.796311640174
GTEX-13O3O-2726-SM-5KM35,G60820.GTEX-13O3O-2726.2,GTEX-13O3O,Ovary,104426666.0,0.019152196240757126,0.03830439248151425,0.69314718056
GTEX-13O3O-3126-SM-5KM3H,G60821.GTEX-13O3O-3126.2,GTEX-13O3O,Brain - Cortex,72680000.0,0.0,0.0,0.0
GTEX-13OVJ-2426-SM-5KM3I,G60825.GTEX-13OVJ-2426.2,GTEX-13OVJ,Ovary,84440000.0,0.7816200852676457,4.334438654666035,3.49835604732
GTEX-13O3O-0011-R1b-SM-5KM2K,G60826.GTEX-13O3O-0011-R1b.2,GTEX-13O3O,Brain - Hippocampus,74693333.0,0.02677615149400282,0.20082113620502112,0.392674467228
GTEX-13CF2-0011-R2a-SM-5L3DC,G60832.GTEX-13CF2-0011-R2a.2,GTEX-13CF2,Brain - Substantia nigra,81400000.0,0.02457002457002457,0.7125307125307125,0.14999492361
GTEX-13CIG-0011-R5b-SM-5L3F2,G60833.GTEX-13CIG-0011-R5b.2,GTEX-13CIG,Brain - Caudate (basal ganglia),71960000.0,0.013896609227348526,0.027793218454697052,0.0
GTEX-139T8-0826-SM-5L3DE,G60839.GTEX-139T8-0826.2,GTEX-139T8,Breast - Mammary Tissue,73666666.0,1.9819004704244387,6.285067930181611,4.84869152844
GTEX-ZDYS-0526-SM-5L3EE,G60840.GTEX-ZDYS-0526.2,GTEX-ZDYS,Artery - Aorta,63440000.0,0.6305170239596469,2.380201765447667,3.57037499317
GTEX-1399U-2526-SM-5L3DL,G60844.GTEX-1399U-2526.2,GTEX-1399U,Muscle - Skeletal,95493333.0,0.0,0.0,0.0
GTEX-131XG-0326-SM-5L3DX,G60845.GTEX-131XG-0326.2,GTEX-131XG,Skin - Not Sun Exposed (Suprapubic),76493333.0,0.0653651737204339,0.2222415906494753,1.54438198092
GTEX-13FTW-1026-SM-5L3E3,G60861.GTEX-13FTW-1026.2,GTEX-13FTW,Heart - Left Ventricle,74773333.0,0.013373751842785983,0.748930103196015,0.0
GTEX-1399S-2626-SM-5L3DU,G60865.GTEX-1399S-2626.2,GTEX-1399S,Artery - Tibial,70320000.0,0.042662116040955635,0.12798634812286688,0.99502699018
GTEX-YEC3-2426-SM-5IFJR,G61146.GTEX-YEC3-2426.2,GTEX-YEC3,Colon - Transverse,81586666.0,15.051479122826272,94.62330523470588,6.64622919945
GTEX-YECK-1426-SM-5IFHE,G61147.GTEX-YECK-1426.3,GTEX-YECK,Adipose - Visceral (Omentum),80480000.0,0.21123260437375746,1.1804174950298212,2.5263685739
GTEX-YECK-1626-SM-5IFHQ,G61148.GTEX-YECK-1626.3,GTEX-YECK,Esophagus - Mucosa,94706666.0,0.042235675364181866,0.09503026956940919,1.36892236074
GTEX-YFC4-1426-SM-5IFJG,G61150.GTEX-YFC4-1426.3,GTEX-YFC4,Breast - Mammary Tissue,98333333.0,1.5355932255443838,5.705084765101982,4.84657352467
GTEX-YFC4-1526-SM-5IFJS,G61151.GTEX-YFC4-1526.3,GTEX-YFC4,Liver,85773333.0,0.20985543373952834,0.7344940180883492,2.25776531482
GTEX-YECK-2826-SM-5IFHF,G61152.GTEX-YECK-2826.3,GTEX-YECK,Colon - Sigmoid,83320000.0,0.09601536245799328,0.5160825732117139,1.64535680715
GTEX-YEC4-2226-SM-5IFJT,G61154.GTEX-YEC4-2226.3,GTEX-YEC4,Muscle - Skeletal,79706666.0,0.0627300105614755,0.43911007393032847,0.922055777549
GTEX-YEC4-1326-SM-5IFHG,G61155.GTEX-YEC4-1326.3,GTEX-YEC4,Pancreas,93680000.0,0.12809564474807855,0.3736122971818958,2.45077965841
GTEX-YEC4-1426-SM-5IFHS,G61156.GTEX-YEC4-1426.3,GTEX-YEC4,Stomach,82826666.0,12.290727722880938,151.2797822865404,5.70006554642
GTEX-YFC4-2926-SM-5IFJ8,G61157.GTEX-YFC4-2926.3,GTEX-YFC4,Vagina,64853333.0,0.5088404631416553,2.297491788124444,3.37065837087
GTEX-YFC4-3026-SM-5IFJK,G61158.GTEX-YFC4-3026.3,GTEX-YFC4,Brain - Cerebellum,79413333.0,0.025184687815583813,0.6548018832051792,0.163023629494
GTEX-YFC4-2726-SM-5IFJW,G61159.GTEX-YFC4-2726.3,GTEX-YFC4,Ovary,80333333.0,0.01244813283173499,0.02489626566346998,0.0
GTEX-YF7O-1726-SM-5IFJ9,G61161.GTEX-YF7O-1726.3,GTEX-YF7O,Colon - Transverse,84213333.0,23.226725867743532,131.677486271681,6.9756778226
GTEX-YF7O-2426-SM-5IFJL,G61162.GTEX-YF7O-2426.3,GTEX-YF7O,Adipose - Subcutaneous,88146666.0,0.7827862712357152,3.5509000419823025,4.03285637297
GTEX-Y5V6-1926-SM-5IFIL,G61163.GTEX-Y5V6-1926.3,GTEX-Y5V6,Adrenal Gland,78426666.0,0.1275076515429076,1.7978578867549972,1.81165425148
GTEX-Y5V6-2026-SM-5IFHO,G61164.GTEX-Y5V6-2026.3,GTEX-Y5V6,Kidney - Cortex,83786666.0,0.10741565967071658,1.2293125495648676,0.754880821124
GTEX-Y5V6-2526-SM-5IFJV,G61165.GTEX-Y5V6-2526.3,GTEX-Y5V6,Adipose - Subcutaneous,76853333.0,0.1691533664519143,1.600451082583497,1.75728400998
GTEX-Y5V6-2626-SM-5IFIX,G61166.GTEX-Y5V6-2626.3,GTEX-Y5V6,Muscle - Skeletal,85466666.0,0.03510140432996415,0.7956318314791875,0.264491439628
GTEX-Y8LW-1526-SM-5IFHL,G61167.GTEX-Y8LW-1526.3,GTEX-Y8LW,Skin - Not Sun Exposed (Suprapubic),82480000.0,0.36372453928225024,1.6367604267701261,3.23181849396
GTEX-Y8LW-1626-SM-5IFHX,G61168.GTEX-Y8LW-1626.3,GTEX-Y8LW,Breast - Mammary Tissue,84693333.0,3.282430743397476,17.616498809888615,5.34165354447
GTEX-Y8E4-1126-SM-5IFIA,G61169.GTEX-Y8E4-1126.3,GTEX-Y8E4,Artery - Aorta,76853333.0,0.9498612116145958,5.295801549686856,4.07747418648
GTEX-Y8E4-1226-SM-5IFIM,G61170.GTEX-Y8E4-1226.3,GTEX-Y8E4,Adipose - Visceral (Omentum),76640000.0,0.7306889352818372,2.7139874739039667,3.79746308166
GTEX-Y8E4-1326-SM-5IFIY,G61171.GTEX-Y8E4-1326.3,GTEX-Y8E4,Pancreas,87160000.0,0.8604864616796696,2.5355667737494265,4.21642982531
GTEX-YB5K-1626-SM-5IFIN,G61173.GTEX-YB5K-1626.3,GTEX-YB5K,Breast - Mammary Tissue,85013333.0,0.47051443095402457,1.6585633691129367,3.58122347424
GTEX-YB5K-1726-SM-5IFIZ,G61174.GTEX-YB5K-1726.3,GTEX-YB5K,Minor Salivary Gland,80346666.0,34.02754757739419,174.95436587250552,7.47251062074
GTEX-YB5K-1826-SM-5IFJC,G61175.GTEX-YB5K-1826.3,GTEX-YB5K,Pancreas,79693333.0,0.07528860663915261,0.16312531438483066,1.7782333058
GTEX-YB5E-0226-SM-5IFHI,G61176.GTEX-YB5E-0226.3,GTEX-YB5E,Adrenal Gland,99986666.0,0.640085348980433,2.770369401055937,3.71714338709
GTEX-YB5E-0326-SM-5IFHU,G61177.GTEX-YB5E-0326.3,GTEX-YB5E,Liver,99533333.0,0.7736101834347293,2.5016744892889298,4.12842530634
GTEX-YB5E-2126-SM-5IFI7,G61178.GTEX-YB5E-2126.3,GTEX-YB5E,Adipose - Subcutaneous,82266666.0,0.14586710004754538,1.2277147587335069,2.04099895724
GTEX-YB5E-2326-SM-5IFIJ,G61179.GTEX-YB5E-2326.3,GTEX-YB5E,Nerve - Tibial,78253333.0,0.11501107563047826,0.5878343865557778,1.99726078717
GTEX-YB5E-2426-SM-5IFIV,G61180.GTEX-YB5E-2426.3,GTEX-YB5E,Artery - Tibial,74746666.0,0.3344630782595708,2.1806992702524015,2.83398845181
GTEX-YEC4-1926-SM-5IFHJ,G61181.GTEX-YEC4-1926.3,GTEX-YEC4,Colon - Transverse,102626666.0,0.11692867426873245,0.3020657418608922,2.44424765562
GTEX-YEC4-2326-SM-5IFHV,G61182.GTEX-YEC4-2326.3,GTEX-YEC4,Artery - Tibial,78573333.0,0.050907856995197086,0.11454267823919344,1.36892236074
GTEX-YEC3-1226-SM-5IFI8,G61183.GTEX-YEC3-1226.3,GTEX-YEC3,Adipose - Subcutaneous,73280000.0,0.05458515283842795,0.15010917030567686,1.34211317891
GTEX-YEC3-1726-SM-5IFIK,G61184.GTEX-YEC3-1726.3,GTEX-YEC3,Testis,91586666.0,0.043674479863695444,0.3057213590458681,0.947771692726
GTEX-YF7O-2526-SM-5IFJX,G61185.GTEX-YF7O-2526.3,GTEX-YF7O,Muscle - Skeletal,90213333.0,0.033254507956157656,0.09976352386847297,1.06085694716
GTEX-YF7O-2626-SM-5IFHK,G61186.GTEX-YF7O-2626.3,GTEX-YF7O,Nerve - Tibial,81853333.0,0.1832546024729378,0.9773578798556681,2.16409888997
GTEX-YJ8O-2226-SM-5IFHW,G61187.GTEX-YJ8O-2226.3,GTEX-YJ8O,Breast - Mammary Tissue,89733333.0,0.07800891559438676,1.549034181088537,0.803756551065
GTEX-Y5V5-2426-SM-5IFJA,G61189.GTEX-Y5V5-2426.3,GTEX-Y5V5,Adipose - Subcutaneous,85200000.0,0.25821596244131456,0.8450704225352113,2.98906238115
GTEX-Y5V5-2626-SM-5IFJM,G61190.GTEX-Y5V5-2626.3,GTEX-Y5V5,Nerve - Tibial,77613333.0,0.07730630509064725,0.2576876836354908,1.68310895721
GTEX-Y8LW-0726-SM-5IFI1,G61191.GTEX-Y8LW-0726.3,GTEX-Y8LW,Esophagus - Mucosa,85160000.0,0.18788163457022075,0.4814466885861907,2.71409752633
GTEX-Y8LW-1026-SM-5IFJY,G61192.GTEX-Y8LW-1026.3,GTEX-Y8LW,Pancreas,86173333.0,0.06962710842343768,0.1740677710585942,1.74897075077
GTEX-Y8E4-2026-SM-5IFJB,G61193.GTEX-Y8E4-2026.3,GTEX-Y8E4,Skin - Not Sun Exposed (Suprapubic),78186666.0,0.40927694755522637,1.6115279809987038,3.20279325793
GTEX-Y9LG-1026-SM-5IFJN,G61194.GTEX-Y9LG-1026.3,GTEX-Y9LG,Stomach,69533333.0,7.363374915452421,72.67018251519742,5.05223971861
GTEX-Y9LG-1426-SM-5IFJZ,G61195.GTEX-Y9LG-1426.3,GTEX-Y9LG,Breast - Mammary Tissue,87586666.0,0.1255898928725064,0.37676967861751925,2.32080037825
GTEX-Y9LG-1626-SM-5IFHM,G61196.GTEX-Y9LG-1626.3,GTEX-Y9LG,Small Intestine - Terminal Ileum,103186666.0,5.805013605149332,30.168626632437178,5.80777867079
GTEX-Y9LG-1926-SM-5IFHY,G61197.GTEX-Y9LG-1926.3,GTEX-Y9LG,Muscle - Skeletal,102080000.0,0.009796238244514107,0.8718652037617555,0.0
GTEX-YEC3-0226-SM-5IFJO,G61198.GTEX-YEC3-0226.3,GTEX-YEC3,Lung,115453333.0,5.144935919693197,58.43053487247527,3.61763943392
GTEX-YEC3-0326-SM-5IFJJ,G61199.GTEX-YEC3-0326.3,GTEX-YEC3,Artery - Coronary,67040000.0,0.46241050119331745,2.9982100238663483,3.17809750165
GTEX-YEC3-0526-SM-5IFHN,G61201.GTEX-YEC3-0526.3,GTEX-YEC3,Artery - Aorta,90613333.0,0.7835491494391891,6.831224274688141,4.01867103496
GTEX-YEC3-0626-SM-5IFHZ,G61202.GTEX-YEC3-0626.3,GTEX-YEC3,Pancreas,100853333.0,0.03966155486403211,0.20822316303616858,0.996178237587
GTEX-YJ89-3026-SM-5IFJI,G61203.GTEX-YJ89-3026.3,GTEX-YJ89,Brain - Cortex,88333333.0,0.01132075475970096,0.02264150951940192,0.0
GTEX-YJ8A-1126-SM-5IFJU,G61204.GTEX-YJ8A-1126.3,GTEX-YJ8A,Prostate,78240000.0,0.15337423312883436,0.3834355828220859,2.42236894424
GTEX-YJ8A-1226-SM-5IFHH,G61205.GTEX-YJ8A-1226.3,GTEX-YJ8A,Esophagus - Muscularis,99840000.0,0.010016025641025642,0.020032051282051284,0.0
GTEX-YJ8A-0426-SM-5IFID,G61206.GTEX-YJ8A-0426.3,GTEX-YJ8A,Skin - Sun Exposed (Lower leg),70226666.0,0.028479210446926244,0.1993544731284837,0.519579839131
GTEX-YEC3-1026-SM-5IFI5,G61207.GTEX-YEC3-1026.3,GTEX-YEC3,Breast - Mammary Tissue,77400000.0,0.10335917312661498,0.6201550387596899,1.85972905156
GTEX-YEC3-1126-SM-5IFIH,G61208.GTEX-YEC3-1126.3,GTEX-YEC3,Artery - Tibial,85133333.0,0.05873140195274629,1.1746280390549257,1.17692807748
GTEX-YJ89-1926-SM-5IFJ6,G61210.GTEX-YJ89-1926.3,GTEX-YJ89,Adipose - Visceral (Omentum),70133333.0,0.27091254881612425,0.9695817536577079,2.81167344947
GTEX-YJ8A-0526-SM-5IFHT,G61211.GTEX-YJ8A-0526.3,GTEX-YJ8A,Adipose - Subcutaneous,88133333.0,0.03403933447064801,0.07942511376484536,1.07899220788
GTEX-YF7O-1626-SM-5IFII,G61213.GTEX-YF7O-1626.3,GTEX-YF7O,Colon - Sigmoid,80226666.0,0.09971746800496484,0.22436430301117088,2.0620695413
GTEX-YF7O-1826-SM-5IFIU,G61214.GTEX-YF7O-1826.3,GTEX-YF7O,Small Intestine - Terminal Ileum,79880000.0,3.517776664997496,12.744116174261393,5.25745916246
GTEX-YJ8O-2726-SM-5IFJ7,G61215.GTEX-YJ8O-2726.3,GTEX-YJ8O,Artery - Tibial,79626666.0,0.18837910405541783,0.8414266647808663,2.47863002951
GTEX-1399R-1126-SM-5IFIO,G61216.GTEX-1399R-1126.3,GTEX-1399R,Stomach,85466666.0,2.737909537737204,9.594383850190201,5.00046724032
GTEX-139YR-1526-SM-5IFJ1,G61217.GTEX-139YR-1526.3,GTEX-139YR,Pancreas,87400000.0,0.10297482837528604,0.21739130434782608,2.18727099206
GTEX-139TS-1426-SM-5IFJD,G61218.GTEX-139TS-1426.3,GTEX-139TS,Liver,87960000.0,2.2055479763528876,11.209640745793543,4.79793566541
GTEX-13CF3-2126-SM-5IFJP,G61219.GTEX-13CF3-2126.3,GTEX-13CF3,Breast - Mammary Tissue,91226666.0,1.7209880277768783,9.876498172146288,4.71981675938
GTEX-13FH7-1426-SM-5IFIC,G61220.GTEX-13FH7-1426.3,GTEX-13FH7,Pancreas,89920000.0,0.3113879003558719,0.8896797153024911,3.23238097903
GTEX-13FTW-0526-SM-5IFIP,G61221.GTEX-13FTW-0526.3,GTEX-13FTW,Pancreas,93160000.0,0.0322026620867325,0.10734220695577501,1.05492016799
GTEX-11EQ9-0006-SM-5LUB6,G61780.GTEX-11EQ9-0006.2,GTEX-11EQ9,Whole Blood,83240000.0,0.2642960115329169,0.6367131186929361,3.05135318319
GTEX-11XUK-0005-SM-5LU9F,G61781.GTEX-11XUK-0005.2,GTEX-11XUK,Whole Blood,72640000.0,0.5506607929515418,1.4179515418502202,3.59057668186
GTEX-YB5K-0626-SM-5LUB5,G61784.GTEX-YB5K-0626.2,GTEX-YB5K,Esophagus - Gastroesophageal Junction,67320000.0,0.08912655971479501,0.22281639928698752,1.77162395568
GTEX-YB5K-0726-SM-5LU8R,G61785.GTEX-YB5K-0726.2,GTEX-YB5K,Esophagus - Muscularis,75480000.0,0.25172231054583993,1.7620561738208798,2.57676283485
GTEX-YFC4-1226-SM-5LU9R,G61786.GTEX-YFC4-1226.2,GTEX-YFC4,Esophagus - Mucosa,64680000.0,0.015460729746444033,0.030921459492888066,0.0
GTEX-YFCO-0826-SM-5LUAG,G61787.GTEX-YFCO-0826.2,GTEX-YFCO,Stomach,67640000.0,10.481963335304554,51.24186871673566,6.13117276927
GTEX-YFCO-1026-SM-5LU9S,G61789.GTEX-YFCO-1026.2,GTEX-YFCO,Pancreas,62306666.0,0.2567943532719276,0.8506312952132602,2.61310401214
GTEX-YFCO-1226-SM-5LUAT,G61790.GTEX-YFCO-1226.2,GTEX-YFCO,Skin - Not Sun Exposed (Suprapubic),74346666.0,0.026901004545382034,0.1614060272722922,0.679193265992
GTEX-Y5V5-1026-SM-5LUAH,G61791.GTEX-Y5V5-1026.2,GTEX-Y5V5,Pancreas,68400000.0,0.043859649122807015,0.1023391812865497,1.07899220788
GTEX-Y8E4-1726-SM-5LU9G,G61792.GTEX-Y8E4-1726.2,GTEX-Y8E4,Esophagus - Mucosa,70813333.0,0.0988514408720177,0.21182451615432366,1.93380999892
GTEX-Y8E4-2226-SM-5LU94,G61793.GTEX-Y8E4-2226.2,GTEX-Y8E4,Testis,71746666.0,0.027875859764689277,0.06968964941172319,0.673011667009
GTEX-12WSJ-0005-SM-5LU8S,G61794.GTEX-12WSJ-0005.2,GTEX-12WSJ,Whole Blood,65533333.0,0.32044761098905195,0.8392675525903741,2.95468474769
GTEX-139T6-0006-SM-5LU92,G61795.GTEX-139T6-0006.2,GTEX-139T6,Whole Blood,70120000.0,0.2852253280091272,1.026811180832858,2.64513123759
GTEX-13CZU-0005-SM-5LU8K,G61796.GTEX-13CZU-0005.2,GTEX-13CZU,Whole Blood,82973333.0,0.8074883529145442,2.4827253835880017,3.96263382743
GTEX-12WSC-0011-R6b-SM-5LU99,G61797.GTEX-12WSC-0011-R6b.2,GTEX-12WSC,Brain - Nucleus accumbens (basal ganglia),68840000.0,0.01452643811737362,0.02905287623474724,0.0
GTEX-12WSC-0011-R7b-SM-5LU9L,G61798.GTEX-12WSC-0011-R7b.2,GTEX-12WSC,Brain - Putamen (basal ganglia),63346666.0,0.015786150450285735,0.03157230090057147,0.0
GTEX-11TT1-2726-SM-5LU8L,G61799.GTEX-11TT1-2726.2,GTEX-11TT1,Artery - Tibial,78053333.0,0.025623505404951764,0.05124701080990353,0.69314718056
GTEX-11TUW-0226-SM-5LU8X,G61800.GTEX-11TUW-0226.2,GTEX-11TUW,Thyroid,70026666.0,0.08568164590329061,0.3998476808820229,1.56507335331
GTEX-11TUW-0526-SM-5LU9A,G61801.GTEX-11TUW-0526.2,GTEX-11TUW,Lung,68333333.0,7.50731710979179,50.6780490276978,5.1862394803
GTEX-11TUW-0626-SM-5LU9M,G61802.GTEX-11TUW-0626.2,GTEX-11TUW,Skin - Not Sun Exposed (Suprapubic),62266666.0,0.0,0.0,0.0
GTEX-11ZTS-1026-SM-5LU8O,G61803.GTEX-11ZTS-1026.2,GTEX-11ZTS,Artery - Coronary,76800000.0,0.026041666666666668,0.10416666666666667,0.562335144619
GTEX-12BJ1-1526-SM-5LUAQ,G61804.GTEX-12BJ1-1526.2,GTEX-12BJ1,Esophagus - Gastroesophageal Junction,61800000.0,0.0,0.0,0.0
GTEX-12KS4-1326-SM-5LUB3,G61805.GTEX-12KS4-1326.2,GTEX-12KS4,Liver,69120000.0,0.28935185185185186,0.7523148148148148,2.95292712164
GTEX-12KS4-2426-SM-5LU8P,G61806.GTEX-12KS4-2426.2,GTEX-12KS4,Colon - Transverse,72813333.0,25.13275968290038,202.13330984312998,6.90193580866
GTEX-11TT1-0126-SM-5LUAA,G61807.GTEX-11TT1-0126.2,GTEX-11TT1,Adrenal Gland,65000000.0,0.015384615384615385,0.35384615384615387,0.0
GTEX-11TT1-0326-SM-5LUAY,G61809.GTEX-11TT1-0326.2,GTEX-11TT1,Pancreas,60613333.0,0.0,0.0,0.0
GTEX-11ZTS-1126-SM-5LU9X,G61810.GTEX-11ZTS-1126.2,GTEX-11ZTS,Thyroid,66093333.0,2.54186000878485,13.934839691016943,4.74578316951
GTEX-11ZTS-3326-SM-5LU9Y,G61811.GTEX-11ZTS-3326.2,GTEX-11ZTS,Pituitary,64666666.0,0.9432989787968967,3.1391752900945904,3.92396185631
GTEX-12BJ1-0226-SM-5LUA2,G61813.GTEX-12BJ1-0226.2,GTEX-12BJ1,Heart - Left Ventricle,69173333.0,0.0,0.0,0.0
GTEX-12BJ1-1226-SM-5LUAE,G61814.GTEX-12BJ1-1226.2,GTEX-12BJ1,Prostate,78213333.0,1.0484145970355208,3.899590879217486,4.1949059879
